Stock,Fabricant,Type,Configuration,Nominal Zener Voltage (V),Zener volatge tolerance,Maximum power dissipation (MW),Test Current (MA),Maximum reverse leaking current (UA),Maximum regulator current (MA),Maximum Zener impedance (OHM),Maximum power dissipation (MW,Packaging,Pin Count,SVHC,label
2500.0,19.0,3.0,4.0,24.0,0.02,500.0,5.0,0.1,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,18.0,3.0,6.0,3.3,0.05,200.0,5.0,25.0,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
0.0,4.0,3.0,6.0,18.0,0.05,1000.0,14.0,5.0,-1.0,-1.0,1000.0,0.0,2.0,2.0,0.0
0.0,9.0,3.0,6.0,3.6,0.05,5000.0,350.0,150.0,-1.0,-1.0,5000.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,20.0,0.025,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,8.0,3.0,6.0,5.1,0.05,2000.0,98.0,5.0,-1.0,-1.0,2000.0,7.0,2.0,2.0,0.0
10.0,20.0,3.0,4.0,56.0,0.05,5000.0,20.0,0.5,-1.0,-1.0,5000.0,3.0,2.0,2.0,1.0
3121.0,19.0,3.0,4.0,150.0,0.06,3000.0,5.0,1.0,-1.0,-1.0,3000.0,5.0,2.0,2.0,1.0
0.0,9.0,3.0,6.0,36.0,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,4.0,3.0,6.0,27.0,0.0704,500.0,2.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
22.0,10.0,3.0,4.0,14.0,0.05,500.0,1.0,0.01,-1.0,-1.0,500.0,2.0,2.0,2.0,1.0
0.0,4.0,3.0,4.0,6.2,0.05,300.0,5.0,3.0,-1.0,-1.0,300.0,5.0,3.0,2.0,1.0
382.0,18.0,3.0,6.0,9.1,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,6.2,0.05,200.0,5.0,3.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,19.0,3.0,4.0,10.0,0.05,1500.0,37.5,50.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,13.25,0.05,1300.0,20.0,0.5,-1.0,-1.0,1000.0,1.0,2.0,0.0,0.0
8.0,20.0,3.0,6.0,4.7,0.05,500.0,20.0,5.0,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,12.0,3.0,4.0,30.0,0.05,250.0,2.0,0.05,-1.0,-1.0,250.0,5.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,11.0,0.05,550.0,5.0,0.1,-1.0,-1.0,250.0,7.0,3.0,1.0,0.0
14853.0,19.0,3.0,4.0,13.0,0.05,500.0,9.5,0.5,-1.0,-1.0,500.0,1.0,2.0,1.0,1.0
0.0,12.0,3.0,4.0,39.0,0.02,250.0,2.0,0.05,-1.0,-1.0,250.0,5.0,2.0,2.0,1.0
0.0,12.0,3.0,4.0,2.8,0.02,400.0,5.0,20.0,-1.0,-1.0,400.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,39.0,0.02,300.0,3.2,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,20.0,0.02,500.0,6.2,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,19.0,3.0,4.0,5.1,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,11.0,0.05,300.0,5.0,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,36.0,0.02,500.0,2.0,0.05,-1.0,-1.0,500.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,4.0,20.0,0.05,500.0,6.2,0.1,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,18.0,0.06,3000.0,15.0,0.5,-1.0,-1.0,1250.0,0.0,2.0,2.0,0.0
0.0,12.0,3.0,4.0,56.0,0.05,500.0,2.0,0.05,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,11.0,3.0,6.0,22.0,0.05,365.0,5.0,0.05,-1.0,-1.0,365.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,11.0,0.02,500.0,20.0,2.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,24.0,0.05,3000.0,15.6,1.0,-1.0,-1.0,550.0,7.0,2.0,2.0,0.0
0.0,4.0,3.0,6.0,18.0,0.05,1000.0,14.0,5.0,-1.0,-1.0,1000.0,0.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,4.7,0.02,300.0,20.0,5.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,3.0,3.0,6.0,130.0,0.05,5000.0,10.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,5.1,0.05,350.0,0.25,10.0,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,4.0,18.0,0.05,5000.0,65.0,0.5,-1.0,-1.0,5000.0,3.0,2.0,2.0,1.0
0.0,3.0,3.0,6.0,68.0,0.05,1500.0,5.5,0.5,-1.0,-1.0,1500.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,17.95,0.05,1300.0,15.0,0.5,-1.0,-1.0,1000.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,18.0,0.02,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,3.0,3.0,6.0,15.0,0.05,125.0,5.0,0.1,-1.0,-1.0,125.0,7.0,2.0,1.0,0.0
0.0,9.0,1.0,6.0,-1.0,-1.0,-1.0,-1.0,0.05,-1.0,-1.0,-1.0,0.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,8.2,0.05,300.0,20.0,3.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,18.0,3.0,6.0,12.0,0.06,2300.0,50.0,3.0,-1.0,-1.0,800.0,0.0,2.0,2.0,0.0
0.0,21.0,3.0,6.0,36.0,0.05,300.0,2.0,0.05,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,3.0,36.0,0.05,300.0,5.0,-1.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,10.0,0.05,500.0,0.05,1.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,36.0,0.05,5000.0,30.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,15.0,0.02,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,8.2,0.02,250.0,5.0,0.5,-1.0,-1.0,250.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,6.2,0.05,200.0,5.0,3.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,30.0,0.05,500.0,2.0,0.05,-1.0,-1.0,500.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,4.0,15.0,0.05,300.0,8.5,0.1,-1.0,-1.0,300.0,5.0,3.0,1.0,1.0
4.0,10.0,3.0,4.0,43.0,0.05,5000.0,30.0,0.5,-1.0,-1.0,5000.0,0.0,2.0,0.0,1.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
0.0,20.0,3.0,6.0,28.0,0.05,300.0,4.5,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,20.0,0.1,6000.0,65.0,2.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,0.0
0.0,8.0,3.0,6.0,140.0,0.05,3000.0,5.3,0.5,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,4.0,3.0,4.0,36.0,0.05,2000.0,10.0,1.0,53.0,-1.0,-1.0,5.0,2.0,2.0,1.0
7500.0,19.0,3.0,4.0,4.3,0.05,500.0,5.0,1.0,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,3.0,3.0,6.0,3.6,0.05,150.0,5.0,15.0,-1.0,-1.0,150.0,7.0,2.0,2.0,0.0
0.0,12.0,3.0,4.0,30.0,0.05,500.0,2.0,0.05,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0
0.0,4.0,3.0,4.0,2.7,0.05,500.0,5.0,10.0,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,5.0,3.0,4.0,3.6,0.05,2000.0,139.0,80.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0
0.0,2.0,3.0,4.0,3.6,0.05,150.0,5.0,15.0,-1.0,-1.0,150.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,24.0,0.05,300.0,5.0,0.05,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,3.3,0.05,350.0,0.25,7.5,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,20.0,0.05,500.0,6.2,0.1,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,8.2,0.05,500.0,5.0,0.5,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0
0.0,14.0,3.0,6.0,19.11,0.03,500.0,5.0,0.2,-1.0,-1.0,500.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,19.0,0.05,300.0,6.6,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
781.0,3.0,3.0,4.0,9.66,0.025,500.0,20.0,7.5,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,4.0,2.7,0.05,500.0,20.0,75.0,-1.0,-1.0,-1.0,5.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,12.0,0.05,300.0,20.0,1.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,3.0,3.0,6.0,180.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,3.0,0.07,200.0,5.0,10.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,4.7,0.02,200.0,5.0,3.0,-1.0,-1.0,200.0,7.0,2.0,2.0,0.0
0.0,18.0,3.0,6.0,4.7,0.05,200.0,5.0,5.0,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,6.0,5.105,0.05,120.0,5.0,1.0,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,4.0,3.0,6.0,22.0,0.0567,350.0,5.0,0.1,-1.0,-1.0,350.0,7.0,3.0,0.0,0.0
0.0,5.0,3.0,4.0,5.6,0.05,2000.0,89.5,50.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0
0.0,12.0,3.0,4.0,6.2,0.02,500.0,5.0,3.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,12.0,3.0,4.0,27.0,0.02,300.0,2.0,0.05,-1.0,-1.0,300.0,5.0,2.0,2.0,1.0
0.0,3.0,3.0,4.0,3.6,0.05,500.0,0.05,7.5,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,9.0,3.0,6.0,5.1,0.05,3000.0,73.5,5.0,-1.0,-1.0,3000.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,4.3,0.05,500.0,0.05,4.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,150.0,0.05,1500.0,1.7,0.025,-1.0,-1.0,1500.0,7.0,2.0,2.0,0.0
0.0,5.0,3.0,4.0,30.0,0.1,5000.0,40.0,0.5,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0
0.0,3.0,3.0,4.0,16.0,0.0556,500.0,5.0,0.1,-1.0,-1.0,370.0,5.0,2.0,0.0,1.0
0.0,9.0,3.0,6.0,33.0,0.05,1000.0,7.5,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,36.0,0.05,500.0,0.05,0.01,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,6.8,0.05,500.0,0.05,10.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,12.0,3.0,4.0,12.0,0.02,500.0,5.0,0.1,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0
105.0,5.0,3.0,4.0,5.1,0.06,300.0,5.0,2.0,-1.0,-1.0,300.0,0.0,3.0,0.0,1.0
127.0,15.0,3.0,4.0,36.0,0.05,1500.0,7.0,0.05,-1.0,-1.0,1500.0,0.0,2.0,0.0,1.0
0.0,12.0,3.0,4.0,4.7,0.02,275.0,5.0,3.0,-1.0,-1.0,275.0,5.0,3.0,2.0,1.0
0.0,20.0,3.0,4.0,17.0,0.05,500.0,7.4,0.1,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,3.0,3.0,6.0,14.0,0.05,5000.0,100.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,68.0,0.05,1500.0,5.5,5.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,14.0,3.0,6.0,26.29,0.03,500.0,5.0,0.2,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,14.0,0.05,550.0,9.0,0.1,-1.0,-1.0,250.0,7.0,3.0,1.0,0.0
0.0,19.0,3.0,6.0,4.645,0.025,200.0,5.0,5.0,-1.0,-1.0,200.0,0.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,43.0,0.07,500.0,2.0,0.05,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,3.0,3.0,6.0,47.0,0.05,5000.0,25.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,30.0,0.05,350.0,0.05,0.01,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,4.0,33.0,0.05,500.0,3.8,0.1,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,9.0,3.0,4.0,16.0,0.05,500.0,7.8,0.1,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,18.0,3.0,6.0,47.0,0.05,500.0,2.5,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,18.0,3.0,6.0,12.0,0.02,350.0,5.0,0.1,-1.0,-1.0,350.0,7.0,2.0,0.0,0.0
604.0,9.0,3.0,4.0,5.6,0.05,500.0,20.0,5.0,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,4.0,75.0,0.05,5000.0,20.0,0.5,-1.0,-1.0,5000.0,3.0,2.0,2.0,1.0
0.0,12.0,3.0,4.0,3.3,0.025,1000.0,20.0,20.0,-1.0,-1.0,1000.0,5.0,2.0,2.0,1.0
0.0,3.0,3.0,4.0,18.0,0.0641,200.0,5.0,0.1,-1.0,-1.0,200.0,5.0,2.0,0.0,1.0
5.0,5.0,3.0,4.0,12.0,0.05,200.0,5.0,0.1,-1.0,-1.0,200.0,0.0,2.0,0.0,1.0
0.0,20.0,3.0,4.0,11.0,0.05,1300.0,20.0,0.5,-1.0,-1.0,1000.0,2.0,2.0,0.0,1.0
0.0,9.0,3.0,6.0,4.7,0.05,1000.0,0.25,10.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,6.79,0.02,625.0,5.0,0.5,-1.0,-1.0,625.0,5.0,2.0,2.0,1.0
766.0,11.0,3.0,4.0,110.0,0.05,1000.0,2.3,0.5,-1.0,-1.0,1000.0,0.0,2.0,0.0,1.0
0.0,20.0,3.0,4.0,5.1,0.05,500.0,0.05,10.0,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,3.0,3.0,4.0,8.2,0.061,200.0,5.0,0.7,-1.0,-1.0,200.0,5.0,3.0,1.0,1.0
3000.0,20.0,3.0,6.0,13.0,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,24.0,0.06,2300.0,25.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,25.0,0.05,300.0,5.0,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,3.0,3.0,6.0,190.0,0.05,3000.0,4.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,6.0,5.62,0.05,150.0,5.0,0.5,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,6.8,0.05,5000.0,175.0,10.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,120.0,0.05,5000.0,10.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,19.0,3.0,6.0,12.0,0.1,1000.0,10.0,10.0,-1.0,-1.0,1000.0,0.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,5.1,0.05,300.0,20.0,5.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,16.0,3.0,6.0,14.7,0.05,2000.0,50.0,1.0,128.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,18.0,0.03,125.0,5.0,0.1,-1.0,-1.0,125.0,7.0,2.0,1.0,0.0
0.0,3.0,3.0,4.0,47.0,0.0638,350.0,2.0,0.1,-1.0,-1.0,350.0,5.0,3.0,1.0,1.0
0.0,21.0,3.0,6.0,180.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,5000.0,4.0,2.0,2.0,0.0
0.0,20.0,3.0,4.0,7.5,0.05,500.0,20.0,3.0,-1.0,-1.0,500.0,2.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,56.0,0.02,500.0,2.5,-1.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
555.0,5.0,3.0,4.0,13.0,0.05,1000.0,19.0,5.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0
0.0,20.0,3.0,4.0,6.2,0.05,500.0,0.05,10.0,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,3.0,3.0,6.0,30.0,0.05,5000.0,40.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,51.0,0.05,1000.0,5.0,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,19.0,3.0,6.0,10.995,0.025,150.0,5.0,0.5,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,15.0,0.05,500.0,8.5,5.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,9.1,0.05,250.0,5.0,0.5,-1.0,-1.0,250.0,7.0,2.0,1.0,0.0
0.0,9.0,3.0,6.0,3.6,0.05,5000.0,350.0,150.0,-1.0,-1.0,5000.0,7.0,2.0,0.0,0.0
0.0,18.0,3.0,6.0,9.1,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,0.0,2.0,0.0,0.0
0.0,4.0,3.0,4.0,56.0,0.05,500.0,2.5,0.1,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,3.0,3.0,4.0,18.0,0.0641,200.0,5.0,0.1,-1.0,-1.0,200.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,4.0,18.0,0.05,500.0,0.05,0.05,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,8.0,3.0,6.0,6.8,0.02,500.0,20.0,3.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,180.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,5000.0,4.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,11.0,0.05,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,15.0,3.0,6.0,3.3,0.06,500.0,115.0,3.0,-1.0,-1.0,500.0,0.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,18.0,0.05,500.0,5.0,0.05,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,19.0,3.0,4.0,18.0,0.05,200.0,5.0,0.05,-1.0,-1.0,200.0,5.0,2.0,0.0,1.0
10.0,2.0,3.0,4.0,27.0,0.05,5000.0,50.0,0.5,-1.0,-1.0,-1.0,5.0,2.0,0.0,1.0
0.0,4.0,3.0,6.0,3.3,0.0606,500.0,5.0,5.0,-1.0,-1.0,370.0,7.0,2.0,0.0,0.0
7298.0,20.0,3.0,4.0,11.0,0.05,500.0,5.0,0.1,-1.0,-1.0,-1.0,2.0,2.0,0.0,1.0
1.0,21.0,3.0,6.0,6.8,0.05,550.0,20.0,3.0,-1.0,-1.0,250.0,7.0,3.0,1.0,0.0
0.0,18.0,3.0,6.0,10.0,0.05,200.0,5.0,0.18,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,5.615,0.05,550.0,5.0,1.0,-1.0,-1.0,550.0,5.0,2.0,2.0,1.0
0.0,11.0,3.0,6.0,6.2,0.02,365.0,5.0,3.0,-1.0,-1.0,365.0,7.0,2.0,2.0,0.0
0.0,8.0,3.0,6.0,5.1,0.05,500.0,20.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,4.0,200.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,5000.0,3.0,2.0,2.0,1.0
0.0,8.0,3.0,6.0,10.0,0.02,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,18.0,3.0,6.0,5.6,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,0.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,3.6,0.05,500.0,0.05,7.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,6.8,0.05,500.0,5.0,2.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,11.0,3.0,6.0,2.7,0.05,365.0,5.0,20.0,-1.0,-1.0,365.0,7.0,2.0,2.0,0.0
0.0,4.0,3.0,6.0,15.0,0.0612,350.0,5.0,0.1,-1.0,-1.0,350.0,7.0,3.0,0.0,0.0
11958.0,19.0,3.0,4.0,10.0,0.05,500.0,20.0,3.0,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,10.0,0.05,500.0,20.0,3.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,8.7,0.05,300.0,20.0,3.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
163.0,5.0,3.0,4.0,10.0,0.05,1000.0,25.0,20.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,1.0
0.0,17.0,3.0,6.0,3.3,0.06,500.0,115.0,3.0,-1.0,-1.0,500.0,0.0,3.0,1.0,0.0
0.0,3.0,3.0,6.0,8.2,0.05,5000.0,150.0,10.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,43.0,0.05,5000.0,30.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,4.0,11.0,0.05,3000.0,34.1,1.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,10.0,0.05,500.0,20.0,3.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,24.2,0.05,1300.0,10.0,0.5,-1.0,-1.0,1000.0,2.0,2.0,0.0,0.0
0.0,3.0,3.0,4.0,13.0,0.0642,500.0,5.0,0.1,-1.0,-1.0,370.0,5.0,2.0,1.0,1.0
0.0,18.0,3.0,6.0,8.2,0.02,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,3.3,0.05,350.0,0.25,7.5,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,17.0,0.05,350.0,0.05,0.05,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,14.0,3.0,6.0,11.735,0.03,500.0,5.0,0.2,-1.0,-1.0,500.0,1.0,2.0,2.0,0.0
0.0,11.0,3.0,6.0,5.6,0.05,250.0,5.0,1.0,-1.0,-1.0,250.0,7.0,3.0,2.0,0.0
0.0,4.0,3.0,6.0,6.8,0.0256,500.0,20.0,0.5,-1.0,-1.0,470.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,3.3,0.05,5000.0,380.0,300.0,-1.0,-1.0,5000.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,180.0,0.05,1000.0,1.4,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,20.0,3.0,4.0,12.0,0.05,500.0,20.0,1.0,-1.0,-1.0,500.0,2.0,2.0,0.0,1.0
0.0,20.0,3.0,4.0,8.2,0.05,500.0,20.0,3.0,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,9.0,3.0,4.0,10.0,0.05,500.0,20.0,3.0,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,8.0,3.0,6.0,51.0,0.05,1000.0,5.0,5.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,18.0,3.0,6.0,13.0,0.05,350.0,5.0,0.1,-1.0,-1.0,350.0,7.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,18.0,0.05,3000.0,27.8,0.5,100.0,-1.0,3000.0,7.0,2.0,2.0,0.0
0.0,14.0,3.0,6.0,33.64,0.03,500.0,5.0,0.2,-1.0,-1.0,500.0,7.0,2.0,2.0,0.0
0.0,21.0,3.0,6.0,33.0,0.05,550.0,2.0,0.05,-1.0,-1.0,250.0,7.0,3.0,0.0,0.0
699.0,12.0,3.0,4.0,68.0,0.02,550.0,2.0,0.05,-1.0,-1.0,550.0,5.0,2.0,2.0,1.0
0.0,12.0,3.0,4.0,30.0,0.02,590.0,2.0,0.05,-1.0,-1.0,590.0,0.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,4.7,0.05,1300.0,45.0,3.0,-1.0,-1.0,1000.0,2.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,2.7,0.05,350.0,0.25,1.0,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,4.3,0.02,500.0,20.0,5.0,-1.0,22.0,500.0,7.0,2.0,2.0,0.0
0.0,12.0,3.0,6.0,6.81,0.05,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,17.0,0.05,300.0,7.4,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
1.0,15.0,3.0,4.0,10.0,0.05,1500.0,25.0,0.3,-1.0,-1.0,1500.0,0.0,2.0,0.0,1.0
16000.0,17.0,3.0,4.0,2.7,0.05,150.0,5.0,75.0,-1.0,-1.0,150.0,5.0,2.0,1.0,1.0
